Filename, Mean, HM, Median, Median_Group, Median_High, Median_Low, Mode, Std.Pop, Std, Variance_P, Variance, Min, Max, Range, Q1, Q2, Q3, IQR, 85thPercentile, Skewness, Kurtosis, Jerk_Min, Jerk_Max, Jerk_Mean, Snap_Min, Snap_Max, Snap_Mean,Rating
00721168-56efa5c2.json.txt,1.649756115,0,0.519999981,0.519999981,0.519999981,0.519999981,0,1.934015798,1.95804176,3.740417108,3.833927535,0,5.269999981,5.269999981,0,0.519999981,3.559999943,3.559999943,4.260000229,0.666244159,-1.251098745,-14,14.05,0.000655831,-1307.5,987.5,0.075486782,4
00a820ef-2b98dcf5.json.txt,4.336250016,0,1.355000019,0.860000014,1.360000014,1.350000024,0,4.955560901,5.01869161,24.55758384,25.18726548,0,13.64000034,13.64000034,0,1.355000019,9.045000076,9.045000076,11.68499994,0.774384624,-1.052152797,-15.9,17.2,8.92E-05,-1110,1365,0.003647874,4
00a820ef-98a12e22.json.txt,5.503250028,0,5.470000029,5.590000153,6.090000153,4.849999905,0,5.171768273,5.237653328,26.74718707,27.43301238,0,13.77999973,13.77999973,0,5.470000029,11.01499987,11.01499987,11.25,0.106225086,-1.832350257,-29.1,25.7,0.000366555,-2260,2322.5,0.049444531,4
00a820ef-d655700e.json.txt,11.33682923,10.50720565,11.48999977,11.48999977,11.48999977,11.48999977,8.75,2.639923728,2.672719069,6.969197288,7.14342722,5.340000153,14.30000019,8.960000038,9.840000153,11.48999977,13.59000015,3.75,13.93000031,-0.865810698,-0.215155087,-26.25,29.9,0.001807074,-2807.5,1915,0.249313831,4
00d77344-9fe25620.json.txt,1.719999994,0,0,0.3,0,0,0,2.633319182,2.666866002,6.934369914,7.112174271,0,8.289999962,8.289999962,0,0,3.50999999,3.50999999,5.855000019,1.234017563,0.003723357,-37.7,17.25,-0.000180737,-2535,2535,0.024222018,3
00d9e313-038310a2.json.txt,6.580243894,0,6.590000153,6.590000153,6.590000153,6.590000153,0.430000007,4.67863981,4.736761788,21.88967047,22.43691223,0,13.52999973,13.52999973,1.74000001,6.590000153,11.13000011,9.390000105,11.53999996,-0.099780951,-1.572848816,-44.35,47.35,0.001342669,-3742.5,4585,0.384895939,4
00d9e313-926b6698.json.txt,4.147804873,0,3.890000105,3.890000105,3.890000105,3.890000105,0,3.041169129,3.078949076,9.248709673,9.479927415,0,8.869999886,8.869999886,0.610000014,3.890000105,7.25,6.639999986,7.650000095,0.02515015,-1.425346899,-39.95,33.05,-0.002189495,-3270,3492.5,0.021835745,4
011ad6b2-1dfff443.json.txt,7.225365866,0,9.479999542,9.479999542,9.479999542,9.479999542,0,4.092017889,4.142852359,16.74461041,17.16322567,0,11.71000004,11.71000004,3.75,9.479999542,10.34000015,6.590000153,10.61999989,-0.735325752,-1.022091423,-35.85,38.8,-0.006270166,-3497.5,3160,-0.55199631,4
011ad6b2-f34fd564.json.txt,9.351904627,0,9.335000038,8.909999847,9.409999847,9.260000229,0,7.709122833,7.802570158,59.43057486,60.88010108,0,23.07999992,23.07999992,1.470000029,9.335000038,15.02999973,13.5599997,19.62999916,0.371961418,-1.170299982,-38.45,38,0.000356786,-2932.5,3330,0.089855544,4
017bec14-1c6f8718.json.txt,5.172249966,0,5.11500001,4.650000095,5.150000095,5.079999924,0,3.969175256,4.019740036,15.75435221,16.15830996,0,11.51000023,11.51000023,1.13500002,5.11500001,8.754999638,7.619999617,10.15499973,0.087927968,-1.457630705,-44.45,43.3,7.91E-05,-2957.5,3592.5,-0.016166991,3
017bec14-5638318f.json.txt,3.029756127,0,2.00999999,2.00999999,2.00999999,2.00999999,1.450000048,2.437470211,2.467750505,5.941261028,6.089792554,0,7.420000076,7.420000076,1.200000048,2.00999999,4.96999979,3.769999743,6.400000095,0.606560037,-1.199120636,-19.25,18.05,0.00014203,-1572.5,1567.5,0.005677501,3
017bec14-8512b7fd.json.txt,3.061249996,0,1.054999948,0.559999943,1.059999943,1.049999952,0,3.789536379,3.837812674,14.36058597,14.72880612,0,10.64000034,10.64000034,0,1.054999948,5.970000029,5.970000029,8.789999962,0.928710469,-0.72416515,-36.8,45.7,0.00040939,-2452.5,3432.5,0.058602938,4
0183d6f9-806f64bd.json.txt,2.737250011,0,3.720000029,3.25999999,3.75999999,3.680000067,0,2.636287161,2.66987179,6.950009993,7.128215377,0,9.710000038,9.710000038,0,3.720000029,4.440000057,4.440000057,4.694999933,0.482491373,-0.440200727,-14.4,18.8,0.001198733,-1217.5,1527.5,0.094549712,3
018d962a-fd869a57.json.txt,2.273333348,0,1.00999999,0.669999957,1.169999957,0.850000024,0,2.654238018,2.686411775,7.044979456,7.216808223,0,8.369999886,8.369999886,0,1.00999999,3.945000052,3.945000052,5.295000076,1.064880183,-0.153665744,-58.2,45,-0.002338095,-5160,4432.5,-0.049552154,4
019b6143-8c8d343e.json.txt,1.152682927,0,0,0.391304348,0,0,0,1.838850411,1.86169415,3.381370835,3.465905106,0,5.96999979,5.96999979,0,0,2.190000057,2.190000057,3.650000095,1.328213478,0.200808085,-24,25.8,-0.001042336,-2392.5,2490,-0.01863864,3
019c4fa9-f05e5f04.json.txt,1.203414627,0,0,0.380952381,0,0,0,2.07010498,2.095821556,4.285334629,4.392467995,-1,6.119999886,7.119999886,0,0,2.109999895,2.109999895,4.559999943,1.288091351,0.100701759,-18.8,12.15,-0.000888184,-1252.5,1480,0.00787214,4
019cd27a-04f32671.json.txt,5.614000006,0,5.914999962,5.449999809,5.949999809,5.880000114,0,3.035323544,3.073991645,9.213189019,9.449424635,0,10.76000023,10.76000023,3.095000029,5.914999962,7.850000143,4.755000114,8.990000248,-0.213938324,-0.833653308,-33.05,33.3,0.00275072,-3310,2762.5,0.1065199,4
019cd27a-9ad90d04.json.txt,3.693499995,0,1.209999979,1.029999971,1.529999971,0.889999986,0,4.109140171,4.161488016,16.88503294,17.31798251,0,11.31000042,11.31000042,0,1.209999979,7.794999838,7.794999838,9.045000076,0.590072714,-1.363093406,-63.7,54.45,0.000705952,-4282.5,4732.5,0.035108008,4
019cd27a-b3c5617d.json.txt,14.80050002,12.32615592,13.20499992,12.96000004,13.46000004,12.94999981,10.52000046,6.264166298,6.343967812,39.23977941,40.2459276,6.150000095,25.28000069,19.13000059,9.400000095,13.20499992,21.29500008,11.89499998,23.75500011,0.445583546,-1.300304798,-42.65,44.55,-0.003609811,-4065,3580,0.040261606,4
019cd27a-d1b82c8d.json.txt,5.018333301,0,4.28000021,4.03000021,4.53000021,4.03000021,0.25,3.620810758,3.664700975,13.11027054,13.43003324,0,11.72999954,11.72999954,2.099999905,4.28000021,8.045000076,5.945000172,9.069999695,0.212472287,-1.296960308,-35.55,28.05,-0.001027214,-3180,3070,-0.066961964,4
019d2681-83c5bf22.json.txt,5.4612195,0,8.300000191,8.300000191,8.300000191,8.300000191,0,5.129750706,5.19347676,26.3143423,26.97220086,0,11.89000034,11.89000034,0,8.300000191,10.48999977,10.48999977,11.63000011,-6.44E-05,-1.93518659,-30.45,22.9,-0.000472368,-2477.5,2225,-0.052696709,4
01c9256f-b4754064.json.txt,10.58317081,0,10.14999962,10.14999962,10.14999962,10.14999962,10.81999969,5.172287631,5.236542115,26.75255934,27.42137332,0,18.31999969,18.31999969,7.230000019,10.14999962,15.56000042,8.330000401,17.04000092,-0.118448121,-0.811086788,-20.65,14.15,-0.001914985,-1312.5,1707.5,0.052879864,3
01dc8414-3e5938b1.json.txt,4.22380952,0,4.2299999,3.96999979,4.46999979,3.99000001,0,3.211175398,3.250100157,10.31164744,10.56315103,0,9.520000458,9.520000458,1.25,4.2299999,7.119999886,5.869999886,8.299999714,0.183005438,-1.441907926,-24.85,25.9,-1.06E-05,-1792.5,1220,-0.012170896,4
02364369-bd3d1838.json.txt,5.478809534,0,4.894999981,4.690000057,5.190000057,4.599999905,0,4.452488988,4.506460522,19.82465819,20.30818644,0,12.55000019,12.55000019,0.830000013,4.894999981,9.980000019,9.150000006,11.58500004,0.290342406,-1.317300367,-27.25,37.8,0.00150788,-2610,2990,-0.029008581,4
02521568-a335c1a0.json.txt,9.270749956,6.639795927,10.44999981,9.989999771,10.48999977,10.40999985,10.40999985,3.450006025,3.493956918,11.90254157,12.20773495,1.539999962,12.93999958,11.39999962,6.845000029,10.44999981,11.93999958,5.094999552,12.30499983,-1.034783882,-0.209921583,-19.35,20.6,-0.000734524,-1897.5,1867.5,-0.178132086,3
025ce5d9-afedd5c5.json.txt,7.420487801,3.980376433,8.869999886,8.869999886,8.869999886,8.869999886,0.370000005,3.042529399,3.080326244,9.256985142,9.488409771,0.370000005,11.56999969,11.19999969,5.199999809,8.869999886,9.600000381,4.400000572,10.10999966,-0.728025597,-0.48930509,-32.55,37.55,0.003658935,-3085,2952.5,0.122496575,4
026e1e49-771df1d9.json.txt,0.727073164,0,0.189999998,0.439999998,0.189999998,0.189999998,0,1.064523791,1.077748196,1.133210902,1.161541175,0,4.679999828,4.679999828,0,0.189999998,1.090000033,1.090000033,1.980000019,1.858454118,3.458896254,-10.55,7.75,0.000477456,-915,770,0.026547552,3
026ebbcd-0c0ee998.json.txt,4.734146356,0,4.159999847,4.159999847,4.159999847,4.159999847,0,4.771769625,4.831048539,22.76978536,23.33902999,-1,12.11999989,13.11999989,0,4.159999847,9.670000076,9.670000076,11.10000038,0.287205284,-1.485108944,-28.85,26.15,0.00378148,-2392.5,2445,0.179059145,4
026ebbcd-610bf3b0.json.txt,13.20243897,11.26500109,14.72000027,14.72000027,14.72000027,14.72000027,4.090000153,4.365095942,4.419322816,19.05406259,19.53041415,4.090000153,19.84000015,15.75,9.760000229,14.72000027,16.12000084,6.36000061,17.90999985,-0.420159987,-0.88925531,-36.85,42.7,0.001678184,-3345,3970,-0.293899826,4
0294d2b2-7f831a57.json.txt,11.0745,0,14.3499999,16.14999962,16.64999962,12.05000019,0,9.761278346,9.885630854,95.28255495,97.72569738,0,21.60000038,21.60000038,0,14.3499999,20.96000004,20.96000004,21.31999969,-0.122414217,-1.961410786,-23.65,16.6,-0.00193961,-1937.5,1847.5,0.005773306,4
02995fe4-158af38b.json.txt,7.584615405,0,7.820000172,7.820000172,7.820000172,7.820000172,12.05000019,4.085768847,4.139179857,16.69350707,17.13280989,0,12.77000046,12.77000046,4.519999981,7.820000172,11.70000029,7.180000305,12.17500019,-0.315766481,-1.253896719,-15.9,22.75,0.001822978,-1730,1312.5,0.153818129,4
02995fe4-1e0fc944.json.txt,5.065365853,0,6.840000153,6.840000153,6.840000153,6.840000153,0,4.652313925,4.710108861,21.64402486,22.18512548,0,11.32999992,11.32999992,0,6.840000153,9.789999962,9.789999962,10.07999992,-0.03854281,-1.918865725,-20.65,36.6,-0.00550402,-2305,2500,-0.072642777,4
02995fe4-e81dc93c.json.txt,1.45121951,0,0.460000008,0.460000008,0.460000008,0.460000008,0,2.177138632,2.204184869,4.739932621,4.858430937,0,7.889999866,7.889999866,0,0.460000008,2.170000076,2.170000076,3.160000086,1.81711771,2.443029939,-34.55,25.6,-0.0008296,-2882.261905,3007.5,-0.064452029,4
029fd342-21488eaa.json.txt,4.109756077,0,4.699999809,4.699999809,4.699999809,4.699999809,0,2.767424152,2.80180341,7.658636439,7.85010235,0,9.880000114,9.880000114,2.400000095,4.699999809,5.949999809,3.549999714,6.489999771,-0.114688628,-0.730998127,-21.85,18.05,0.000662486,-1727.5,1785,0.020108466,3
02a70c1f-6f18e57f.json.txt,8.92414635,5.405634344,9.489999771,9.489999771,9.489999771,9.489999771,10.27000046,3.810538016,3.857875707,14.52019997,14.88320497,1.019999981,13.44999981,12.42999983,6.489999771,9.489999771,12.60000038,6.11000061,13.23999977,-0.66145922,-0.508931523,-23.45,33.55,-0.000707289,-1527.5,1957.5,-0.005416791,4
02a7e164-14ba1015.json.txt,15.48024388,11.79423565,19.95999908,19.95999908,19.95999908,19.95999908,20.5,6.49612472,6.576825016,42.19963638,43.25462729,5.409999847,23.07999992,17.67000008,7.880000114,19.95999908,20.62000084,12.74000072,21,-0.52190436,-1.573930623,-32.6,42.25,0.005105138,-2492.5,3180,0.216417328,3
02ac8427-bd3b76a5.json.txt,1.436341489,0,0.219999999,-0.030000001,0.219999999,0.219999999,0,2.622597689,2.655177792,6.878018639,7.049969105,-1,10.35000038,11.35000038,0,0.219999999,2.140000105,2.140000105,4.320000172,1.83111986,3.009137383,-59.7,41.4,-0.000568194,-4642.5,5055,-0.070136864,4
02ac8427-ed7b5514.json.txt,2.209268267,0,0.779999971,0.779999971,0.779999971,0.779999971,0,3.166805208,3.206145911,10.02865522,10.2793716,0,10.52999973,10.52999973,0,0.779999971,2.089999914,2.089999914,6.25,1.582026668,1.220580718,-87.8,73.85,0.000235596,-8082.5,7350,0.020499954,3
02b3fce2-28a8c45f.json.txt,5.956341524,0,4.980000019,4.980000019,4.980000019,4.980000019,0,5.906398723,5.979772949,34.88554587,35.75768452,0,12.94999981,12.94999981,0,4.980000019,12.22000027,12.22000027,12.72000027,0.058597635,-2.019007123,-36.05,40.45,0.003591233,-3010,3335,-0.011575132,3
02d05ded-569401dc.json.txt,0.00625,0,0,0.012820513,0,0,0,0.039031237,0.039528471,0.001523437,0.0015625,0,0.25,0.25,0,0,0,0,0,6.32455532,40,-3.65,2,-8.48E-05,-282.5,282.5,-0.005925129,4
02dff56b-4445bb03.json.txt,12.29904754,11.26279912,13.69999981,13.69999981,13.69999981,13.69999981,5.460000038,3.078625074,3.154651956,9.477932347,9.951828964,5.460000038,16.48999977,11.02999973,10.13000011,13.69999981,14.25,4.119999886,15.21000004,-0.776172656,-0.250823031,-70.55,56,-0.00348896,-4290,3975,-0.154587513,4
0329b7f6-7b36589b.json.txt,0.04047619,0,0,0.083333333,0,0,0,0.099593277,0.10205274,0.009918821,0.010414762,0,0.310000002,0.310000002,0,0,0,0,0,2.241995426,3.421472753,-22.85,24,0.003147122,-2342.5,1902.5,0.066376699,4
0336de82-802d2437.json.txt,1.351999979,0,1.444999993,0.99000001,1.49000001,1.399999976,0,1.121880543,1.15102515,1.258615952,1.324858897,0,2.859999895,2.859999895,0.094999999,1.444999993,2.539999962,2.444999963,2.620000005,-0.016818245,-1.848967031,-8.65,7.5,0.000726392,-532.5,567.5,0.103712315,4
034d18b7-c6a28282.json.txt,6.191951211,0,7.150000095,7.150000095,7.150000095,7.150000095,1.710000038,4.131030231,4.182349344,17.06541077,17.49204604,0,11.61999989,11.61999989,1.75,7.150000095,10.27000046,8.520000458,10.92000008,-0.206147604,-1.62541161,-26.6,31.25,0.000430565,-2892.5,1957.5,0.080752165,4
034d18b7-f0403558.json.txt,4.988536633,0,4.610000134,4.610000134,4.610000134,4.610000134,0.449999988,3.912017515,3.960615869,15.30388104,15.68647806,0,11.90999985,11.90999985,1.139999986,4.610000134,8.590000153,7.450000167,10.21000004,0.380624052,-1.150231307,-35.9,33.8,0.000517292,-2627.5,2512.5,0.103232274,4
035cb512-2f9fa97d.json.txt,0.321750001,0,0,0.409090909,0,0,0,0.475194107,0.481247779,0.225809439,0.231599425,0,1.700000048,1.700000048,0,0,0.504999995,0.504999995,0.840000004,1.566102976,1.506896642,-4.3,5.5,-1.04E-05,-432.5,490,-0.008771405,4
035cb512-867cbbbf.json.txt,0.806750003,0,0.774999976,0.279999971,0.779999971,0.769999981,0,0.737852932,0.747252711,0.544426949,0.558386614,0,2.309999943,2.309999943,0,0.774999976,1.324999988,1.324999988,1.700000048,0.420596794,-1.002511261,-5.7,5.75,0.000176214,-472.5,455,-0.008134967,4
0373c15f-d7b291b8.json.txt,6.273250058,0,8.1650002,9.050000191,9.550000191,6.78000021,0,5.792728852,5.866524551,33.55570755,34.41611031,0,13.69999981,13.69999981,0,8.1650002,11.60500002,11.60500002,12.51000023,-0.051666749,-1.976843498,-45.3,43.45,0.001799418,-4437.5,4112.5,-0.081802324,4
0386df8d-be9fc817.json.txt,6.319000044,2.756978502,6.88499999,6.409999847,6.909999847,6.860000134,6.860000134,2.933241244,2.970608881,8.603904198,8.824517126,0.310000002,10.11999989,9.809999883,4.420000076,6.88499999,8.934999943,4.514999866,9.260000229,-0.619270791,-0.769760807,-57.85,64.2,0.002763813,-5195,6102.5,0.415167928,3
0386df8d-bf0099c3.json.txt,6.010249976,0,6.059999943,6.059999943,6.059999943,6.059999943,6.059999943,3.741366364,3.789029003,13.99782227,14.35674079,0,12.56999969,12.56999969,3.049999952,6.059999943,8.054999828,5.004999876,11.05499983,0.1225612,-0.902135568,-72.4,60.65,0.007333823,-6245,6407.5,0.404797017,3
0386df8d-c884dc14.json.txt,3.990731712,0,4.090000153,4.090000153,4.090000153,4.090000153,3.24000001,2.053313074,2.078821047,4.21609458,4.321496945,0,7.710000038,7.710000038,2.849999905,4.090000153,5.409999847,2.559999943,6.559999943,-0.202356897,-0.608806291,-53.25,49.35,0.003543772,-5130,4820.131579,0.342243422,3
039f729b-0fb582da.json.txt,6.976250029,2.701151719,9.025000095,8.670000076,9.170000076,8.880000114,9.220000267,3.464745833,3.508884502,12.00446369,12.31227045,0.550000012,10.22000027,9.670000255,4.419999957,9.025000095,9.670000076,5.250000119,9.785000324,-0.930479098,-0.767036847,-30.05,28.55,-0.000215261,-2420,2655,-0.017743028,4
039f729b-2ba56f17.json.txt,3.053000009,2.617840234,2.74000001,2.319999933,2.819999933,2.660000086,1.909999967,1.184650153,1.199741846,1.403395985,1.439380497,1.429999948,5.230000019,3.800000072,2.039999962,2.74000001,4.159999847,2.119999886,4.619999886,0.450236057,-1.129695364,-12.8,13.4,-0.000871948,-1087.5,1235,0.010380336,4
039f729b-8878b974.json.txt,2.73024392,0,2.819999933,2.819999933,2.819999933,2.819999933,0,1.818489729,1.841080529,3.306904893,3.389577515,0,7.079999924,7.079999924,1.080000043,2.819999933,3.869999886,2.789999843,4.590000153,0.310673691,-0.758070483,-52.35,35.7,-0.000198909,-3860,4402.5,0.116900854,4
039f729b-913a68c6.json.txt,8.151249991,3.521260438,5.579999924,5.409999847,5.909999847,5.25,17.85000038,6.46504725,6.54740786,41.79683595,42.86854969,0.910000026,19.14999962,18.23999959,2.445000052,5.579999924,15.14499998,12.69999993,17.69999981,0.524643616,-1.428737604,-35,29.35,-0.003052564,-2825,2915,0.025455015,4
039f729b-9f86828d.json.txt,24.22650003,24.06418414,23.38000011,22.92000008,23.42000008,23.34000015,22.12999916,2.048902823,2.075004548,4.198002779,4.305643876,21.95000076,28.28000069,6.329999924,22.69499969,23.38000011,25.46000004,2.765000343,27.52499962,0.87955477,-0.651200178,-35.55,40.35,-0.002535482,-3057.5,3222.5,-0.105165381,3
039f729b-e5d9aec8.json.txt,0.177073169,0,0,0.206896552,0,0,0,0.528727148,0.535295439,0.279552397,0.286541207,0,3.109999895,3.109999895,0,0,0.180000007,0.180000007,0.209999993,4.686119285,23.95863631,-29,33.25,0.000483779,-3112.5,2585,0.02291853,4
03a3f4e9-262be322.json.txt,13.76904765,12.44699423,14.28499985,13.85999966,14.35999966,14.21000004,18.63999939,3.802720681,3.848815948,14.46068458,14.8133842,6.360000134,18.89999962,12.53999949,12.01499987,14.28499985,17.23499966,5.21999979,17.91499996,-0.465162722,-0.84918393,-42.1,59.1,-0.00490609,-4520,4715,-0.071898939,3
03b5e695-11d43622.json.txt,5.923750013,3.769753022,5.924999952,5.670000076,6.170000076,5.679999828,1.629999995,3.29443678,3.336405819,10.8533137,11.13160379,1,12.56000042,11.56000042,2.86500001,5.924999952,8.730000019,5.86500001,9.130000114,0.264740873,-1.004369043,-15.1,15.65,-0.000888744,-1537.5,1175,-0.021645258,4
03b72f80-84574506.json.txt,8.450249999,0,12.05999994,11.77999973,12.27999973,11.84000015,0,7.396940082,7.491172417,54.71472257,56.11766418,0,18.47999954,18.47999954,0,12.05999994,14.9000001,14.9000001,16.77500057,-0.088023293,-1.829680364,-21.94736842,25.8,0.002313108,-2513.019391,2147.5,0.031036196,4
03f8899f-569acc1a.json.txt,6.264146366,0,6.78000021,6.78000021,6.78000021,6.78000021,0,3.674134368,3.719777539,13.49926336,13.83674494,0,12.17000008,12.17000008,2.980000019,6.78000021,9.260000229,6.28000021,10.39000034,-0.241700641,-1.078246488,-33.5,41.45,-0.001918887,-3282.5,2377.5,-0.066540712,4
03f8899f-64fdaa9d.json.txt,5.319250008,0,5.664999962,5.340000153,5.840000153,5.489999771,0,4.882102734,4.944297633,23.83492711,24.44607909,0,12.47000027,12.47000027,0,5.664999962,10.67500019,10.67500019,11.21000004,0.067301502,-1.758151457,-81.65,106.8,0.003537662,-8977.5,6207.5,0.011738987,3
041b6c3f-03f97dd2.json.txt,14.73499993,0,13.34000015,12.86999989,13.36999989,13.31000042,0,10.07640806,10.20477512,101.5339993,104.1374352,0,27.79000092,27.79000092,7.970000029,13.34000015,25.80000019,17.83000016,27.30999947,-0.039688896,-1.474852266,-30.65,25.7,0.001362915,-2190,1942.5,-0.014800179,4
041b6c3f-08fef25b.json.txt,3.789523789,3.636683324,3.544999957,3.069999933,3.569999933,3.519999981,3.00999999,0.849237601,0.859531766,0.721204503,0.738794857,2.779999971,5.929999828,3.149999857,3.339999914,3.544999957,3.900000095,0.560000181,4.704999924,1.37379959,1.059612824,-8.1,7.95,0.000500878,-667.5,645,0.005038739,4
041b6c3f-269e13fd.json.txt,31.41457182,0,36.40000153,36.40000153,36.40000153,36.40000153,0,12.87740659,13.06540787,165.8276004,170.7048828,0,38.68000031,38.68000031,35.66500092,36.40000153,37.31500053,1.649999619,37.84000015,-2.097987989,2.616277879,-17.5,20.1,0.002282093,-1405,1762.5,-0.17188583,3
041b6c3f-f51584ad.json.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2.4,2.2,9.94E-05,-185,162.5,-0.021300767,4
043d12aa-e5af71cf.json.txt,1.259024385,0,0,0.32,0,0,0,2.259112489,2.287177075,5.10358924,5.231178971,0,7.989999771,7.989999771,0,0,1.340000033,1.340000033,4.099999905,1.734719946,1.779773944,-10.65,13.65,-0.000336944,-1032.5,717.5,-0.02865863,4
04629c39-1d564d8a.json.txt,4.429268301,0,4.039999962,4.039999962,4.039999962,4.039999962,0,2.797911597,2.832669595,7.828309304,8.024017037,0,9.010000229,9.010000229,2.579999924,4.039999962,6.949999809,4.369999886,8.260000229,0.191423857,-1.080336729,-58.2,49.15,0.003778308,-5367.5,4410,0.334740217,4
04629c39-4a119705.json.txt,3.925853651,0,3.299999952,3.299999952,3.299999952,3.299999952,7.829999924,2.584281705,2.616385814,6.678511932,6.84547473,0,8.93999958,8.93999958,1.600000024,3.299999952,5.949999809,4.349999785,7.570000172,0.322423032,-1.166283939,-26.5,23.35,-5.43E-05,-2492.5,1985,-0.044916497,4
04629c39-69d7c08c.json.txt,2.8826829,0,0.75,0.75,0.75,0.75,0,3.469093486,3.512189467,12.03460961,12.33547485,0,8.680000305,8.680000305,0,0.75,7.139999866,7.139999866,7.840000153,0.654267576,-1.450502394,-23.6,21.25,0.000826417,-2242.5,2007.5,0.0831834,4
04629c39-faefdb18.json.txt,2.946999991,0,2.794999957,2.369999886,2.869999886,2.720000029,0,2.621777255,2.655177038,6.873715977,7.049965104,0,7.730000019,7.730000019,0,2.794999957,5.125,5.125,6.63499999,0.389892331,-1.196874662,-32.15,39.45,0.001680451,-3180,3530,0.16420876,3
0465ebb7-4da7a012.json.txt,7.095476258,4.99585502,7.50999999,7.03000021,7.53000021,7.489999771,11.27000046,2.806597065,2.840617665,7.876987083,8.069108719,0.639999986,11.75,11.11000001,4.944999933,7.50999999,8.809999943,3.86500001,10.09500027,-0.285098894,-0.693720982,-32,30.95,-0.000487954,-2412.5,2665,-0.027975934,4
0465ebb7-cb42c02c.json.txt,6.312750012,0,6.039999962,7.46999979,7.96999979,4.110000134,0,5.563037413,5.633906989,30.94738526,31.74090796,0,14.10000038,14.10000038,0.104999997,6.039999962,12.01999998,11.91499998,12.80500031,0.069449497,-1.83846458,-20.7,32.95,-0.001976819,-2467.5,2330,0.094599811,3
0465ebb7-e1f9f422.json.txt,3.202249976,0,2.554999948,2.24000001,2.74000001,2.369999886,0,3.214130104,3.255076087,10.33063232,10.59552033,0,10,10,0,2.554999948,6.070000172,6.070000172,7.185000181,0.657870274,-0.897202881,-14.8,14.2,-0.000780621,-1450,1355,-0.013599801,3
